20171019,836,157.01,157.1,157,157.1,524,1,0,0
20171019,837,157.1,157.14,157.1,157.1,1517,1,0,0
20171019,838,157.1,157.1,157.04,157.1,1728,1,0,0
20171019,839,157.05,157.06,157.01,157.01,2284,1,0,0
20171019,840,157.06,157.06,157.02,157.02,134,1,0,0
20171019,841,157.06,157.06,157.06,157.06,4981,1,0,0
20171019,842,157.05,157.08,157.02,157.02,341,1,0,0
20171019,843,157.02,157.02,156.93,156.94,5679,1,0,0
20171019,844,156.95,157.09,156.94,157.09,1802,1,0,0
20171019,845,157.08,157.09,157,157.09,363,1,0,0
20171019,846,157.07,157.15,157.07,157.15,2567,1,0,0
20171019,847,157.14,157.14,157.1,157.1,3723,1,0,0
20171019,848,157.14,157.14,157.1,157.1,708,1,0,0
20171019,849,157.1,157.15,157.1,157.15,12903,1,0,0
20171019,850,157.15,157.2,157.15,157.2,4019,1,0,0
20171019,851,157.22,157.26,157.22,157.26,4846,1,0,0
20171019,852,157.26,157.29,157.1,157.1,4912,1,0,0
20171019,853,157.18,157.18,157.17,157.17,250,1,0,0
20171019,854,157.19,157.23,157.11,157.11,800,1,0,0
20171019,855,157.2,157.21,157.16,157.16,788,1,0,0
20171019,856,157.19,157.22,157.19,157.19,211,1,0,0
20171019,857,157.19,157.29,157.19,157.29,6556,1,0,0
20171019,858,157.21,157.25,157.19,157.2,1338,1,0,0
20171019,859,157.2,157.2,157.13,157.13,3020,1,0,0
20171019,900,157.13,157.13,157.11,157.13,1700,1,0,0
20171019,901,157.11,157.13,157.09,157.09,3267,1,0,0
20171019,902,157.1,157.17,157.07,157.14,339,1,0,0
20171019,903,157.18,157.24,157.17,157.24,720,1,0,0
20171019,904,157.2,157.29,157.18,157.29,4192,1,0,0
20171019,905,157.2,157.27,157.2,157.27,1806,1,0,0
20171019,906,157.27,157.27,157.2,157.2,3569,1,0,0
20171019,907,157.23,157.23,157.07,157.07,8237,1,0,0
20171019,908,157.07,157.1,157.01,157.03,5192,1,0,0
20171019,909,157.04,157.16,157.02,157.04,3568,1,0,0
20171019,910,157.02,157.15,157,157.1,9989,1,0,0
20171019,911,157.1,157.1,156.98,157,10643,1,0,0
20171019,912,157,157.09,156.98,157.03,4483,1,0,0
20171019,913,157,157.15,156.98,157.08,1883,1,0,0
20171019,914,157.08,157.08,157.05,157.05,7498,1,0,0
20171019,915,157.07,157.08,157.03,157.08,4479,1,0,0
20171019,916,157.08,157.08,157.07,157.08,11636,1,0,0
20171019,917,157.08,157.08,157.07,157.07,4022,1,0,0
20171019,918,157.08,157.08,157.07,157.08,3391,1,0,0
20171019,919,157.07,157.08,157.07,157.07,2221,1,0,0
20171019,920,157.07,157.08,157,157,2099,1,0,0
20171019,921,157,157.05,156.98,156.98,4552,1,0,0
20171019,922,156.99,157.05,156.96,157.05,9250,1,0,0
20171019,923,157.02,157.04,156.96,157,927,1,0,0
20171019,924,157,157.05,156.95,157,1214,1,0,0
20171019,925,157,157.03,156.92,156.92,2714,1,0,0
20171019,926,156.92,157,156.88,156.91,9122,1,0,0
20171019,927,156.9,156.97,156.9,156.9,2447,1,0,0
20171019,928,156.9,156.9,156.65,156.7,19019,1,0,0
20171019,929,156.65,156.8,156.65,156.65,10408,1,0,0
20171019,930,156.75,156.78,155.82,156.38,1.94773e+06,1,0,0
20171019,931,156.39,156.95,156.38,156.871,428559,1,0,0
20171019,932,156.851,157.08,156.75,156.97,387989,1,0,0
20171019,933,156.97,156.98,156.67,156.83,253944,1,0,0
20171019,934,156.83,156.92,156.53,156.636,410598,1,0,0
20171019,935,156.63,156.65,156.44,156.5,319023,1,0,0
20171019,936,156.493,156.64,156.34,156.56,362426,1,0,0
20171019,937,156.55,156.59,156.38,156.39,221579,1,0,0
20171019,938,156.39,156.395,156.03,156.242,280271,1,0,0
20171019,939,156.25,156.4,156.19,156.354,199067,1,0,0
20171019,940,156.359,156.41,156.16,156.22,155525,1,0,0
20171019,941,156.21,156.25,156.02,156.13,179008,1,0,0
20171019,942,156.13,156.23,155.96,156.026,236525,1,0,0
20171019,943,156.03,156.144,155.87,155.895,241719,1,0,0
20171019,944,155.89,156.47,155.89,156.402,190577,1,0,0
20171019,945,156.39,156.4,156.083,156.26,187918,1,0,0
20171019,946,156.24,156.48,156.2,156.37,236406,1,0,0
20171019,947,156.36,156.42,156.27,156.299,158145,1,0,0
20171019,948,156.29,156.291,155.98,156.04,170387,1,0,0
20171019,949,156.039,156.22,155.96,156.16,188987,1,0,0
20171019,950,156.169,156.17,155.82,156.03,325700,1,0,0
20171019,951,156.04,156.05,155.86,155.959,184904,1,0,0
20171019,952,155.96,155.97,155.65,155.71,333813,1,0,0
20171019,953,155.701,155.86,155.67,155.86,253497,1,0,0
20171019,954,155.87,156.02,155.85,155.88,181622,1,0,0
20171019,955,155.88,156.04,155.87,156.02,118511,1,0,0
20171019,956,156.03,156.04,155.75,155.811,122240,1,0,0
20171019,957,155.811,155.86,155.73,155.786,96836,1,0,0
20171019,958,155.78,155.839,155.67,155.76,199005,1,0,0
20171019,959,155.769,155.97,155.75,155.93,118439,1,0,0
20171019,1000,155.92,155.95,155.83,155.92,97305,1,0,0
20171019,1001,155.91,155.93,155.72,155.73,139714,1,0,0
20171019,1002,155.75,155.789,155.55,155.569,172297,1,0,0
20171019,1003,155.563,155.7,155.56,155.68,128374,1,0,0
20171019,1004,155.672,155.74,155.56,155.72,163067,1,0,0
20171019,1005,155.719,155.73,155.51,155.515,146352,1,0,0
20171019,1006,155.52,155.63,155.45,155.46,247655,1,0,0
20171019,1007,155.455,155.48,155.38,155.409,216382,1,0,0
20171019,1008,155.42,155.44,155.36,155.38,161450,1,0,0
